3.162277660168366507e+06 7.688998238457691592e+00 -2.039790506951004723e+00 -2.527062793267773610e+00 2.186714942689576557e-01 1.500667603062793296e-04 4.745527636503881013e+02 1.092698119420510466e+03 4.945547148970248941e+02 6.030466183302379608e+10 2.675963616697621918e+10 1.264528293818722726e-01
3.548133892335738521e+06 7.619464742586224304e+00 -2.030706123476258007e+00 -2.526064099219442305e+00 2.190802994288195971e-01 1.196773009146367137e-04 4.246310875184854012e+02 9.777492121419145406e+02 4.427935316079644963e+02 6.013154683376987457e+10 2.693275116623014069e+10 1.311997207463489745e-01
3.981071705534953158e+06 7.550417593486521639e+00 -2.021602872126935679e+00 -2.525059922789247402e+00 2.194947134258273258e-01 9.544468202001442825e-05 3.799721230336601252e+02 8.749181462506053322e+02 3.964768476481517041e+02 5.995773940890731049e+10 2.710655859109270477e+10 1.361217078850415207e-01
4.466835921509607695e+06 7.481851115362510463e+00 -2.012480236685264767e+00 -2.524065912228966369e+00 2.199148352655187766e-01 7.611849467921278614e-05 3.400088263243455913e+02 7.828992549808397143e+02 3.550314126173657314e+02 5.978323454911309052e+10 2.728106345088692474e+10 1.412248340845233263e-01
5.011872336272694170e+06 7.413760073315936339e+00 -2.003337742904111263e+00 -2.523036605492228635e+00 2.203407638394308810e-01 6.071119096149396127e-05 3.042767384820804182e+02 7.006230821736861571e+02 3.179433541885027239e+02 5.960802165014379120e+10 2.745627634985622406e+10 1.465154475861132344e-01
5.623413251903456636e+06 7.346141175536544665e+00 -1.994175165227587865e+00 -2.521954324445118800e+00 2.207725880371489702e-01 4.842876509117630406e-05 2.723349593870403282e+02 6.270744177857379782e+02 2.847509166895172825e+02 5.943207834927863312e+10 2.763221965072138214e+10 1.520004789429808267e-01
6.309573444801891223e+06 7.278990163460592910e+00 -1.984992138776586090e+00 -2.520861019957972626e+00 2.212104046899852350e-01 3.863277516491881114e-05 2.437563322795737406e+02 5.612696970298499082e+02 2.550423138191276848e+02 5.925538657511219788e+10 2.780891142488781738e+10 1.576870106336085153e-01
7.079457843841330148e+06 7.212301693187522567e+00 -1.975788136577547149e+00 -2.519771637849321344e+00 2.216543200696920457e-01 3.081859660366007209e-05 2.181789554619630849e+02 5.023756104517280505e+02 2.284511811320883510e+02 5.907793859181923676e+10 2.798635940818077850e+10 1.635820064208136915e-01
7.943282347242756747e+06 7.146070203180872937e+00 -1.966562583675669940e+00 -2.518663933308670444e+00 2.221044447594756333e-01 2.458637530637195311e-05 1.952965209537895532e+02 4.496868578617951471e+02 2.046496194242503748e+02 5.889972517592404175e+10 2.816457282407597351e+10 1.696926451877951159e-01
8.912509381337385625e+06 7.080292085210707853e+00 -1.957315161827929195e+00 -2.517495483813946944e+00 2.225608786887705026e-01 1.961729225591492577e-05 1.748393012672790121e+02 4.025823687675316478e+02 1.833428887585172902e+02 5.872072495546798706e+10 2.834357304453202820e+10 1.760267389613035249e-01
9.999999999999918044e+06 7.014963702940697488e+00 -1.948045539334437581e+00 -2.516304652187670410e+00 2.230237239875048627e-01 1.565351327516797437e-05 1.565351327516784750e+02 3.604354632038588875e+02 1.642674429592325964e+02 5.854091561120698547e+10 2.852338238879302979e+10 1.825924577481430611e-01
1.122018454301953875e+07 6.950080016815739725e+00 -1.938753172721322082e+00 -2.515109082973296495e+00 2.234930951095407958e-01 1.249099433135451823e-05 1.401512615236086390e+02 3.227102055485712526e+02 1.471888012404219239e+02 5.836028504390175629e+10 2.870401295609825897e+10 1.893978641999841395e-01
1.258925411794155836e+07 6.885635461976145955e+00 -1.929437424504868659e+00 -2.513909726939355327e+00 2.239691134140724127e-01 9.967676023422096247e-06 1.254856064241739659e+02 2.889412867376208283e+02 1.318975139332671915e+02 5.817882446029986572e+10 2.888547353970014954e+10 1.964510993048697862e-01
1.412537544622741081e+07 6.821625897811160577e+00 -1.920097844880850113e+00 -2.512651297876951517e+00 2.244518928231936106e-01 7.955215307168240460e-06 1.123704029693267188e+02 2.587424147709055546e+02 1.182054213955540973e+02 5.799651473438967896e+10 2.906778326561033630e+10 2.037609084131425941e-01
1.584893192461097986e+07 6.758048122933812074e+00 -1.910734109150706406e+00 -2.511352592954178675e+00 2.249415425741100871e-01 6.349713347981249325e-06 1.006361745929484925e+02 2.317233554336693544e+02 1.059437771404397779e+02 5.781332969843685150e+10 2.925096830156316376e+10 2.113366647179870661e-01
1.778279410038904473e+07 6.694897481116726112e+00 -1.901345666272604928e+00 -2.510042677262509070e+00 2.254381855499378584e-01 5.068443218490123235e-06 9.013108216392302552e+01 2.075344862060706816e+02 9.496233109944633100e+01 5.762925193037326813e+10 2.943504606962674713e+10 2.191877159012629306e-01
1.995262314968858287e+07 6.632168625701051035e+00 -1.891931843580482386e+00 -2.508735740088844146e+00 2.259419533464550878e-01 4.045767311807429058e-06 8.072367052382224983e+01 1.858731203999159902e+02 8.512714093429670470e+01 5.744427194632505035e+10 2.962002605367496490e+10 2.273233168525852776e-01
2.238721138568314910e+07 6.569856847936073940e+00 -1.882492043512729030e+00 -2.507379564989665965e+00 2.264529759590605817e-01 3.229827351900267892e-06 7.230682766625253066e+01 1.664926235060025306e+02 7.631799733664878715e+01 5.725837289928549957e+10 2.980592510071451569e+10 2.357532444105129577e-01
2.511886431509551406e+07 6.507959078471963643e+00 -1.873025901456254916e+00 -2.505965231283454386e+00 2.269713728772538297e-01 2.578798751071861434e-06 6.477649592411185608e+01 1.491533938912495216e+02 6.842684690171752493e+01 5.707152616378859711e+10 2.999277183621141815e+10 2.444881554043293881e-01
2.818382931264420226e+07 6.446471160967686131e+00 -1.863532874263415628e+00 -2.504533214893302606e+00 2.274972752866289416e-01 2.059110236076277622e-06 5.803361142949231777e+01 1.336273285701578857e+02 6.135732884018237598e+01 5.688370882170819092e+10 3.018058917829182434e+10 2.535388513729969762e-01
3.162277660168340430e+07 6.385388040455662662e+00 -1.854012261397548933e+00 -2.503099880719405590e+00 2.280308254546272451e-01 1.644188145467825775e-06 5.199379441526519230e+01 1.197201359487867052e+02 5.502364222720878928e+01 5.669490849836425018e+10 3.036938950163576508e+10 2.629159225993773497e-01
3.548133892335709929e+07 6.324704613230800909e+00 -1.844463332057550531e+00 -2.501633295339368956e+00 2.285721700081430885e-01 1.312989410811479253e-06 4.658662228778104009e+01 1.072696620127887996e+02 4.934889727816942440e+01 5.650510963966671753e+10 3.055918836033329773e+10 2.726303382925613361e-01
3.981071705534920096e+07 6.264417605478184825e+00 -1.834885624007537519e+00 -2.500096061668755532e+00 2.291214428183917795e-01 1.048675558343257850e-06 4.174852593606377837e+01 9.612953347485574795e+01 4.426391739097833522e+01 5.631428321736921692e+10 3.075001478263079834e+10 2.826940825416007219e-01
4.466835921509570628e+07 6.204523428326117696e+00 -1.825278611247024285e+00 -2.498531395543652778e+00 2.296787835157797775e-01 8.376324233073028304e-07 3.741566597450170661e+01 8.615275471733217216e+01 3.970686018617365676e+01 5.612240102104636383e+10 3.094189697895365143e+10 2.931195719537566524e-01
5.011872336272653192e+07 6.145017294281469589e+00 -1.815641557380428317e+00 -2.496954962919319509e+00 2.302443463596570705e-01 6.690902415625235191e-07 3.353394872157198847e+01 7.721477043551840325e+01 3.562267205735241049e+01 5.592944582319491577e+10 3.113485217680509949e+10 3.039189889219572338e-01
5.623413251903410256e+07 6.085893998660149684e+00 -1.805973634080269674e+00 -2.495360794369458901e+00 2.308182938858030497e-01 5.344905939822754132e-07 3.005661489217652615e+01 6.920791339658850916e+01 3.196210496154975544e+01 5.573540200588782501e+10 3.132889599411219025e+10 3.151046960281747022e-01
6.309573444801839441e+07 6.027149821035289179e+00 -1.796274232502096835e+00 -2.493693799379327558e+00 2.314007784295940284e-01 4.270383849716576513e-07 2.694430053728235919e+01 6.204154475829782456e+01 2.868086850767761220e+01 5.554024191073472595e+10 3.152405608926528931e+10 3.266900448575797422e-01
7.079457843841272593e+07 5.968781632920319602e+00 -1.786542824989143519e+00 -2.491980777619029475e+00 2.319919498276277192e-01 3.412258408987818855e-07 2.415693955872215426e+01 5.562340892027179962e+01 2.573924466571338243e+01 5.534393209526891327e+10 3.172036590473110199e+10 3.386892408578150437e-01
7.943282347242692113e+07 5.910784956873142093e+00 -1.776778641020272609e+00 -2.490247672528935752e+00 2.325919751580802775e-01 2.726734143906230762e-07 2.165921919091427839e+01 4.987219523488978012e+01 2.310185456183435448e+01 5.514644896861657715e+10 3.191784903138343811e+10 3.511163486564727321e-01
8.912509381337313354e+07 5.853154731423523494e+00 -1.766980786218583122e+00 -2.488506194619255485e+00 2.332010321571420797e-01 2.179012386460639282e-07 1.942046833638065451e+01 4.471728089031297060e+01 2.073711765870429602e+01 5.494777594024899292e+10 3.211652205975102234e+10 3.639853208897808612e-01
9.999999999999836087e+07 5.795886705896594826e+00 -1.757148477320634727e+00 -2.486697984201693856e+00 2.338192948106699587e-01 1.741574946123083461e-07 1.741574946123055057e+01 4.010124509274854887e+01 1.861665450912776620e+01 5.474788703115641785e+10 3.231641096884359741e+10 3.773109886747325614e-01
1.122018454301946908e+08 5.738977965044688823e+00 -1.747281139607561595e+00 -2.484823445411863396e+00 2.344469267256296396e-01 1.392161075016612039e-07 1.562030417529475734e+01 3.596707954206636515e+01 1.671494639325740295e+01 5.454674460094068909e+10 3.251755339905932617e+10 3.911094750205768578e-01
1.258925411794145554e+08 5.682424454779458678e+00 -1.737377982292698686e+00 -2.482920977054222877e+00 2.350841078343320623e-01 1.112933058084977895e-07 1.401099708448948533e+01 3.226151302472852933e+01 1.500923157908753858e+01 5.434431818703243256e+10 3.271997981296758270e+10 4.053969844418749413e-01
1.412537544622726440e+08 5.626221371996019016e+00 -1.727438057319861553e+00 -2.481007916798872337e+00 2.357310313272870106e-01 8.897466092323904415e-08 1.256800490741517251e+01 2.893890074849019101e+01 1.347922123475707679e+01 5.414058788108965302e+10 3.292371011891036224e+10 4.201893746490928394e-01
1.584893192461085021e+08 5.570364041456641324e+00 -1.717460409336092786e+00 -2.479042261750789677e+00 2.363878943037849290e-01 7.114044503802074143e-08 1.127500070494110496e+01 2.596164854669474664e+01 1.210670750237745885e+01 5.393552857145446014e+10 3.312876942854555511e+10 4.355031660987895847e-01
1.778279410038893819e+08 5.514849462892922993e+00 -1.707444356393291729e+00 -2.476993033764863128e+00 2.370548789946058943e-01 5.689121698684527661e-08 1.011684797797619062e+01 2.329490334217493341e+01 1.087529370515572147e+01 5.372910035390705872e+10 3.333519764609295654e+10 4.513564660462793254e-01
1.995262314968841970e+08 5.459674101367847143e+00 -1.697389099581223526e+00 -2.474906521020556749e+00 2.377321781426935121e-01 4.550021477246723982e-08 9.078486385849249274e+00 2.090398741900587254e+01 9.770321436126206294e+00 5.352126589065216064e+10 3.354303210934785461e+10 4.677678645946222735e-01
2.238721138568291962e+08 5.404833418136569811e+00 -1.687293630659995713e+00 -2.472797892630788752e+00 2.384200017474697730e-01 3.639223067780007873e-08 8.147205609804451854e+00 1.875963418669319793e+01 8.778730895983732907e+00 5.331199957081394958e+10 3.375229842918606567e+10 4.847555103874029991e-01
2.511886431509530842e+08 5.350322572290876266e+00 -1.677156852976457113e+00 -2.470652657494747384e+00 2.391185694694476782e-01 2.911004610320971926e-08 7.312112982726938881e+00 1.683676235231527940e+01 7.888820982508525148e+00 5.310127550954172516e+10 3.396302249045829010e+10 5.023379238863235896e-01
2.818382931264402866e+08 5.296138230667016167e+00 -1.666977919250846041e+00 -2.468416801870630728e+00 2.398280872728277002e-01 2.328949876077868645e-08 6.563872578508211042e+00 1.511387515158539685e+01 7.090055044911011350e+00 5.288905370290217590e+10 3.417524429709783936e+10 5.205352335821064047e-01
3.162277660168314576e+08 5.242277354294515135e+00 -1.656756013515744197e+00 -2.466125143679490428e+00 2.405487618558893870e-01 1.863508790257799871e-08 5.892932216959521519e+00 1.356897787679534950e+01 6.372983719201495312e+00 5.267528979449317932e+10 3.438900820550683594e+10 5.393686875077691179e-01
3.548133892335673571e+08 5.188735690557791713e+00 -1.646490062599143878e+00 -2.463800562673499783e+00 2.412808211549067605e-01 1.491207256624610575e-08 5.291003007726681417e+00 1.218298465257811714e+01 5.729184655967161532e+00 5.245995045357636261e+10 3.460434754642365265e+10 5.588591852869855270e-01
3.981071705534887910e+08 5.135508501496871325e+00 -1.636178865059382481e+00 -2.461450702730682671e+00 2.420245059716831515e-01 1.193365994044369272e-08 4.750875593237553929e+00 1.093929531965803648e+01 5.151127656661260268e+00 5.224300800399836731e+10 3.482128999600164795e+10 5.790275516104766984e-01
4.466835921509543657e+08 5.082592014450154849e+00 -1.625821370527692045e+00 -2.459012402639110917e+00 2.427800499474672136e-01 9.551886587863116711e-09 4.266671012885219660e+00 9.824373070979312672e+00 4.632035946895328493e+00 5.202442304996001434e+10 3.503987495004000092e+10 5.998960831002551064e-01
5.011872336272612214e+08 5.029983509942463016e+00 -1.615416705764815442e+00 -2.456495414829236168e+00 2.435476769336425151e-01 7.646735284207026604e-09 3.832446103371688562e+00 8.824533267326767572e+00 4.165813288437678175e+00 5.180414480820303345e+10 3.526015319179698181e+10 6.214889332977732161e-01
5.623413251903352737e+08 4.977679139822030585e+00 -1.604963746227634491e+00 -2.453936119299452656e+00 2.443276323029122954e-01 6.122163021256012231e-09 3.442745266404372728e+00 7.927213929398523540e+00 3.747019608519547962e+00 5.158213122314231873e+10 3.548216677685769653e+10 6.438302008146874478e-01
6.309573444801788330e+08 4.925674438697538626e+00 -1.594461207115891010e+00 -2.451352040612805983e+00 2.451201769888185500e-01 4.901868788715896746e-09 3.092870113918452901e+00 7.121596618875425833e+00 3.370799344812700937e+00 5.135835063121157074e+10 3.570594736878844452e+10 6.669434827388730502e-01
7.079457843841228485e+08 4.873965258222503039e+00 -1.583907827196999518e+00 -2.448691046596312759e+00 2.459255739499194848e-01 3.925433202051673801e-09 2.778993887273951024e+00 6.398869898358575448e+00 3.032787681881852215e+00 5.113276371469982147e+10 3.593153428530019379e+10 6.908535562421629361e-01
7.943282347242627144e+08 4.822548963856209348e+00 -1.573302618956407661e+00 -2.445929906825057287e+00 2.467440685325062444e-01 3.144128467638276915e-09 2.497470015445413694e+00 5.750637227764219261e+00 2.729050003728783480e+00 5.090531505252394867e+10 3.615898294747606659e+10 7.155876482276614103e-01
8.912509381337221861e+08 4.771422244532020684e+00 -1.562644424930179188e+00 -2.443116622323672438e+00 2.475759219548945289e-01 2.518613414645153439e-09 2.244716568598670303e+00 5.168650908852044701e+00 2.456067800313377791e+00 5.067595359029721069e+10 3.638834440970280457e+10 7.411734995640228973e-01
9.999999999999754429e+08 4.720580974027975607e+00 -1.551931879740583886e+00 -2.440267717180331530e+00 2.484214148861819960e-01 2.017707642643464807e-09 2.017707642643415067e+00 4.645943539970884828e+00 2.210702939092805686e+00 5.044464087751293945e+10 3.661965712248707581e+10 7.676381270254445388e-01
1.122018454301937819e+09 4.670020868643704581e+00 -1.541163540331143667e+00 -2.437358201318103212e+00 2.492808377253447893e-01 1.616626674864269386e-09 1.813884962914488863e+00 4.176624476012960052e+00 1.990138738693210341e+00 5.021133604554428101e+10 3.685296195445573425e+10 7.950093118208754195e-01
1.258925411794135332e+09 4.619739162899905160e+00 -1.530338245253046958e+00 -2.434336348783810777e+00 2.501544615911617253e-01 1.295553577217808990e-09 1.631005320700295247e+00 3.755528538038472863e+00 1.791834913341925350e+00 4.997598154429351807e+10 3.708831645570649719e+10 8.233174782889046694e-01
1.412537544622714996e+09 4.569733155378339795e+00 -1.519454812693299406e+00 -2.431245320001103938e+00 2.510425616055332876e-01 1.038391664595457646e-09 1.466767212264361575e+00 3.377356317852352241e+00 1.613512791944655467e+00 4.973851722149877167e+10 3.732578077850124359e+10 8.525945045566525327e-01
1.584893192461071968e+09 4.519999103734550161e+00 -1.508511795555303792e+00 -2.428105799448401214e+00 2.519454370325246439e-01 8.323596943255590052e-10 1.319201213215557278e+00 3.037573048209802007e+00 1.453139557793102332e+00 4.949889543534262085e+10 3.756540256465739441e+10 8.828716232301629940e-01
1.778279410038879156e+09 4.470532899744275035e+00 -1.497507618464730239e+00 -2.424919635958993069e+00 2.528634006989951000e-01 6.672727132295306475e-10 1.186597326816851927e+00 2.732241316115067153e+00 1.308894198684981136e+00 4.925707250230722809e+10 3.780722549769278717e+10 9.141802174301363326e-01
1.995262314968825817e+09 4.421331556668213203e+00 -1.486440907885532736e+00 -2.421620254315648424e+00 2.537967512725960995e-01 5.350421379947429324e-10 1.067549414861260759e+00 2.458123368694055344e+00 1.179135081564753662e+00 4.901299026733712006e+10 3.805130773266289520e+10 9.465541845769047669e-01
2.238721138568273544e+09 4.372392913780698720e+00 -1.475310436765819855e+00 -2.418227642907037733e+00 2.547457767201278256e-01 4.290905272438286644e-10 9.606140337001649598e-01 2.211895554118879836e+00 1.062384608494430838e+00 4.876657981092685699e+10 3.829771818907315826e+10 9.800300896645263160e-01
2.511886431509510040e+09 4.323713762829739515e+00 -1.464114700275402026e+00 -2.414776697021349783e+00 2.557107899864543565e-01 3.441593058869083098e-10 8.644890907350559761e-01 1.990559693382517148e+00 9.573232273068963405e-01 4.851778288047114563e+10 3.854651511952886963e+10 1.014644256302322578e+00
2.818382931264379978e+09 4.275290425182846299e+00 -1.452852035796483143e+00 -2.411284689294062478e+00 2.566921193303978166e-01 2.760620562937157302e-10 7.780485874279547964e-01 1.791523079036683397e+00 8.627711579964167932e-01 4.826655143167513275e+10 3.879774656832488251e+10 1.050432444340102078e+00
3.162277660168288708e+09 4.227119762544771397e+00 -1.441520853935777113e+00 -2.407689480322988462e+00 2.576900881234924223e-01 2.214807636458163018e-10 7.003836710341777572e-01 1.612693000299743495e+00 7.776657560130064706e-01 4.801282690381311035e+10 3.905147109618690491e+10 1.087432582416776539e+00
3.548133892335644245e+09 4.179200021281286759e+00 -1.430119845752111596e+00 -2.403977779522294966e+00 2.587049954192127132e-01 1.777281081875799120e-10 6.306031242810483661e-01 1.452017353565013602e+00 7.010479971663878818e-01 4.775653352801308441e+10 3.930776447198693085e+10 1.125686390965407568e+00
3.981071705534855366e+09 4.131528727011365199e+00 -1.418647490302389791e+00 -2.400198970742266624e+00 2.597371585565195207e-01 1.426363260928329777e-10 5.678454419896203920e-01 1.307512449849915104e+00 6.320597520810149472e-01 4.749760220793369293e+10 3.956669579206632233e+10 1.165236163150202398e+00
4.466835921509507179e+09 4.084102795985558920e+00 -1.407102070403269289e+00 -2.396372979567230388e+00 2.607869120569035193e-01 1.144836101977727112e-10 5.113795024555032320e-01 1.177494819216753807e+00 5.699345703543484687e-01 4.723597778356867218e+10 3.982832021643134308e+10 1.206123186600094099e+00
5.011872336272571564e+09 4.036919192008689095e+00 -1.395481824828425310e+00 -2.392462869442678830e+00 2.618545937715424654e-01 9.190134662926047619e-11 4.605978168373870973e-01 1.060565666915369576e+00 5.139830582010456173e-01 4.697160038650161743e+10 4.009269761349839783e+10 1.248390337639896153e+00
5.623413251903306961e+09 3.989976429281036463e+00 -1.383785323435961168e+00 -2.388421265529582449e+00 2.629405092780432995e-01 7.379020688089328895e-11 4.149528272347018931e-01 9.554641942863583148e-01 4.635823116710026115e-01 4.670439064303455353e+10 4.035990735696546173e+10 1.292084889968018402e+00
6.309573444801736832e+09 3.943272947205958445e+00 -1.372011075732226359e+00 -2.384300930291498588e+00 2.640449663018997195e-01 5.925639713243199584e-11 3.738825897814186949e-01 8.608964777607026608e-01 4.181732948698262953e-01 4.643426915386777496e+10 4.063002884613224030e+10 1.337256040842780269e+00
7.079457843841170311e+09 3.896806369052377761e+00 -1.360157337940285371e+00 -2.380122382210333676e+00 2.651682923970383743e-01 4.759007612902756673e-11 3.369119377406426530e-01 7.757684054933419171e-01 3.772566727884753557e-01 4.616117142191587067e+10 4.090312657808414459e+10 1.383951986149643432e+00
7.943282347242561340e+09 3.850574120871586459e+00 -1.348222259486375307e+00 -2.375880679590975042e+00 2.663108209907628643e-01 3.822480623868297896e-11 3.036304286224978388e-01 6.991348987255562308e-01 3.403840901830030852e-01 4.588503528134932709e+10 4.117926271865068817e+10 1.432221698565300683e+00
8.912509381337148666e+09 3.804574930270532285e+00 -1.336204271609511940e+00 -2.371507242817677330e+00 2.674728529479972194e-01 3.070922380458835234e-11 2.736962452519757782e-01 6.302088943256418663e-01 3.071504953567232854e-01 4.560578106679264832e+10 4.145851693320736694e+10 1.482118494588910984e+00
9.999999999999671936e+09 3.758808197359387204e+00 -1.324101938369182330e+00 -2.367034849841956667e+00 2.686546685324121553e-01 2.467533420043792472e-11 2.467533420043711567e-01 5.681705669457265406e-01 2.771910088249391890e-01 4.532331985798423767e+10 4.174097814201577759e+10 1.533699538798644291e+00
1.122018454301928520e+10 3.713272424855476483e+00 -1.311913543054351816e+00 -2.362498342776841120e+00 2.698565663247945445e-01 1.982910718885492639e-11 2.224862419822626336e-01 5.122935041846240489e-01 2.501794070466805686e-01 4.503757652481927490e+10 4.202672147518074036e+10 1.587021512286466818e+00
1.258925411794124985e+10 3.667965816169898474e+00 -1.299637234876936498e+00 -2.357915095742455946e+00 2.710788483279961136e-01 1.593591276477462802e-11 2.006212553970915247e-01 4.619475120150942082e-01 2.258233816416877204e-01 4.474848646794302368e+10 4.231581153205699158e+10 1.642140697682151096e+00
1.412537544622703552e+10 3.622887367527465763e+00 -1.287271323250688049e+00 -2.353213237686631043e+00 2.723217891691363524e-01 1.280950556503565823e-11 1.809390753866632617e-01 4.166276177254567004e-01 2.038590033981740324e-01 4.445597156445432281e+10 4.260832643554569244e+10 1.699117323309437433e+00
1.584893192461058998e+10 3.578037357168418087e+00 -1.274814425828114883e+00 -2.348392584916808801e+00 2.735856183740454362e-01 1.029836153363570685e-11 1.632180308816206238e-01 3.758234048158614615e-01 1.840477278346411560e-01 4.415993603744829559e+10 4.290436196255171967e+10 1.758017443439784611e+00
1.778279410038864517e+10 3.533415362583094410e+00 -1.262264928005832676e+00 -2.343505110043552886e+00 2.748705724767483427e-01 8.280345327489179607e-12 1.472476760388552741e-01 3.390503038250847201e-01 1.661758851186175834e-01 4.386029450491835785e+10 4.320400349508165741e+10 1.818907720854638255e+00
1.995262314968809509e+10 3.489020538524373549e+00 -1.249621048838034154e+00 -2.338575777795078636e+00 2.761768870423779720e-01 6.658191433739805308e-12 1.328483845358918169e-01 3.058947098606852322e-01 1.500522597764734067e-01 4.355697791462013245e+10 4.350732008537988281e+10 1.881853538147929994e+00
2.238721138568255234e+10 3.444852302454024073e+00 -1.236881030528848013e+00 -2.333554345437171662e+00 2.775047751599418744e-01 5.354563256190221073e-12 1.198737394943391599e-01 2.760194856011169429e-01 1.355044048899284037e-01 4.324991020361881256e+10 4.381438779638120270e+10 1.946923388100806784e+00
2.511886431509489822e+10 3.400911617790381758e+00 -1.224043518563124433e+00 -2.328400445662922813e+00 2.788543845414137023e-01 4.307018418834291294e-12 1.081874112653131298e-01 2.491107204291261312e-01 1.223761497391723796e-01 4.293899307970345306e+10 4.412530492029656219e+10 2.014192950491618284e+00
2.818382931264356995e+10 3.357199238522104778e+00 -1.211107066407167698e+00 -2.323176968518660068e+00 2.802258455776105439e-01 3.464752121727368321e-12 9.764998240938380092e-02 2.248473938269779371e-01 1.105271968827698237e-01 4.262413210583078003e+10 4.444016589416923523e+10 2.083740412982633128e+00
3.162277660168262863e+10 3.313715267548147381e+00 -1.198069997252897645e+00 -2.317906890483286464e+00 2.816192834845211990e-01 2.787371811799695790e-12 8.814443611036913706e-02 2.029600646181020651e-01 9.983201042164287220e-02 4.230525157204344177e+10 4.475904642795657349e+10 2.155642451477395305e+00
3.548133892335615540e+10 3.270459710831038702e+00 -1.184930559380107606e+00 -2.312575862400928273e+00 2.830347991018256626e-01 2.242608505907812202e-12 7.957075247051645372e-02 1.832184284769303451e-01 9.017754809426710427e-02 4.198227667353654480e+10 4.508202132646347046e+10 2.229977729072769588e+00
3.981071705534822845e+10 3.227433943112877124e+00 -1.171687376639319877e+00 -2.307113005946037632e+00 2.844724164119509235e-01 1.804643507965933550e-12 7.184415208140285114e-02 1.654272736014353595e-01 8.146140554230800468e-02 4.165511133502706909e+10 4.540918666497294617e+10 2.306832352517909968e+00
4.466835921509470367e+10 3.184639765279591028e+00 -1.158339179104549643e+00 -2.301565633406304823e+00 2.859321065847824084e-01 1.452370359006882520e-12 6.487500090947548315e-02 1.493802100021334178e-01 7.359121845221881786e-02 4.132365265346241760e+10 4.574064534653759766e+10 2.386297953528009330e+00
5.011872336272530365e+10 3.142078104906711911e+00 -1.144884397865240100e+00 -2.295968108882852299e+00 2.874138280791123101e-01 1.168930912015560210e-12 5.858532500944605564e-02 1.348976960349617393e-01 6.648427080129147571e-02 4.098781592371624756e+10 4.607648207628376770e+10 2.468465319835660310e+00
