# z=1
7.000000000000001907e+09 1.000000000000000222e+00
7.260254066008466721e+09 1.037179152286923811e+00
7.530184157570351601e+09 1.075740593938621537e+00
7.810150021113239288e+09 1.115735717301891361e+00
8.100524778131928444e+09 1.157217825447418358e+00
8.401695422462059021e+09 1.200242203208865543e+00
8.714063336042123795e+09 1.244866190863160638e+00
9.038044823850732803e+09 1.291149260550104705e+00
9.374071668732719421e+09 1.339153095533245796e+00
9.722591706853069305e+09 1.388941672407581374e+00
1.008406942454574013e+10 1.440581346363677184e+00
1.045898657735283661e+10 1.494140939621833697e+00
1.084784283207912827e+10 1.549691833154161147e+00
1.125115643271761131e+10 1.607308061816801636e+00
1.166946489113361931e+10 1.667066413019088422e+00
1.210332570342793465e+10 1.729046529061133430e+00
1.255331709293391800e+10 1.793331013276274088e+00
1.302003878083815002e+10 1.860005540119735956e+00
1.350411278545258141e+10 1.929158969350368569e+00
1.400618425120271492e+10 2.000883464457530625e+00
1.452692230843689156e+10 2.075274615490984687e+00
1.506702096520257568e+10 2.152431566457511103e+00
1.562720003217811203e+10 2.232457147454015800e+00
1.620820608199267960e+10 2.315458011713239728e+00
1.681081344421285820e+10 2.401544777744693882e+00
1.743582523732231140e+10 2.490832176760330086e+00
1.808407443906890106e+10 2.583439205581271825e+00
1.875642499660710907e+10 2.679489285229586848e+00
1.945377297791422272e+10 2.779110425416317476e+00
2.017704776601533508e+10 2.882435395145047874e+00
2.092721329760855103e+10 2.989601899658364204e+00
2.170526934774127197e+10 3.100752763963038561e+00
2.251225286224964142e+10 3.216036123178520612e+00
2.334923933973695374e+10 3.335605619962421997e+00
2.421734426493276215e+10 3.459620609276108816e+00
2.511772459534355164e+10 3.588246370763364279e+00
2.605158030317483521e+10 3.721654329024976615e+00
2.702015597458159256e+10 3.860022282083084288e+00
2.802474246837699127e+10 4.003534638339569796e+00
2.906667863641059494e+10 4.152382662344370701e+00
3.014735310790877151e+10 4.306764729701253458e+00
3.126820614015537262e+10 4.466886591450768051e+00
3.243073153797912598e+10 4.632961648282732270e+00
3.363647864460585022e+10 4.805211234943692844e+00
3.488705440652950287e+10 4.983864915218500613e+00
3.618412551515205383e+10 5.169160787878865015e+00
3.752942062804904938e+10 5.361345804007006777e+00
3.892473267281929779e+10 5.560676096117042277e+00
4.037192123658983612e+10 5.767417319512833984e+00
4.187291504436069489e+10 5.981845006337242587e+00
4.342971452949240112e+10 6.204244932784628297e+00
4.504439449976201630e+10 6.434913499966001815e+00
4.671910690254074097e+10 6.674158128934391421e+00
4.845608369277936554e+10 6.922297670397052016e+00
5.025763980762112427e+10 7.179662829660161449e+00
5.212617625161002350e+10 7.446596607372859999e+00
5.406418329660365295e+10 7.723454756657664788e+00
5.607424380065623474e+10 8.010606257236604577e+00
5.815903665029491425e+10 8.308433807184988140e+00
6.032134033077700043e+10 8.617334332968143329e+00
6.256403662908630371e+10 8.937719518440900401e+00
6.489011447460376740e+10 9.270016353514824559e+00
6.730267392257069397e+10 9.614667703224384354e+00
6.980493028565510559e+10 9.972132897950729102e+00
7.240021841912356567e+10 1.034288834558908121e+01
7.509199716533468628e+10 1.072742816647638442e+01
7.788385396347390747e+10 1.112626485192484260e+01
8.077950963067442322e+10 1.153992994723920340e+01
8.378282332089627075e+10 1.196897476012803807e+01
8.689779766817228699e+10 1.241397109545318500e+01
9.012858412107554626e+10 1.287551201729650785e+01
9.347948847551782227e+10 1.335421263935968916e+01
9.695497661325241089e+10 1.385071094475034315e+01
1.005596804537316437e+11 1.436566863624737600e+01
1.042984041272453156e+11 1.489977201817790409e+01
1.081761303775752563e+11 1.545373291108218083e+01
1.121980272026932373e+11 1.602828960038474904e+01
1.163694547423545685e+11 1.662420782033636613e+01
1.206959724217668304e+11 1.724228177453811739e+01
1.251833463608540344e+11 1.788333519440771724e+01
1.298375570589909210e+11 1.854822243699870299e+01
1.346648073654487305e+11 1.923782962363553395e+01
1.396715307461779785e+11 1.995307582088257092e+01
1.448643998579378662e+11 2.000000000000000000e+01
1.502503354412099304e+11 2.000000000000000000e+01
1.558365155437400208e+11 2.000000000000000000e+01
1.616303850870042725e+11 2.000000000000000000e+01
1.676396657883481140e+11 2.000000000000000000e+01
1.738723664520220947e+11 2.000000000000000000e+01
1.803367936428295898e+11 2.000000000000000000e+01
1.870415627566111145e+11 2.000000000000000000e+01
1.939956095023233337e+11 2.000000000000000000e+01
2.012082018110047607e+11 2.000000000000000000e+01
2.086889521875141602e+11 2.000000000000000000e+01
2.164478305214922791e+11 2.000000000000000000e+01
2.244951773746250610e+11 2.000000000000000000e+01
2.328417177619161987e+11 2.000000000000000000e+01
2.414985754453353577e+11 2.000000000000000000e+01
2.504772877588925781e+11 2.000000000000000000e+01
2.597898209848949585e+11 2.000000000000000000e+01
2.694485863018861084e+11 2.000000000000000000e+01
2.794664563254990845e+11 2.000000000000000000e+01
2.898567822643116455e+11 2.000000000000000000e+01
3.006334117135141602e+11 2.000000000000000000e+01
3.118107071101483154e+11 2.000000000000000000e+01
3.234035648744898682e+11 2.000000000000000000e+01
3.354274352630924683e+11 2.000000000000000000e+01
3.478983429599512329e+11 2.000000000000000000e+01
3.608329084332276001e+11 2.000000000000000000e+01
3.742483700860001221e+11 2.000000000000000000e+01
3.881626072305588989e+11 2.000000000000000000e+01
4.025941639168731689e+11 2.000000000000000000e+01
4.175622736469652710e+11 2.000000000000000000e+01
4.330868850081598511e+11 2.000000000000000000e+01
